treat,noise,punishment,p_reg,p_strong,session,round,subject,group,sub_nb_in_group,group_id,contribution,contr_dummy,public_record,pr_dummy,oth1_subject,oth2_subject,oth1_contribution,oth2_contribution,oth1_public_record,oth2_public_record,sum_group_contributions,sum_group_contributions_pr,income_pg,income_pg_pr,received_punishment,income_reduction,income_pg_after_reduction,punish_oth1,punish_oth2,punishment_cost,income,noise__p_reg,noise__p_strong,pr_received_punishment,prrp__noise,prrp__p_strong,prrp__noise__p_strong,pr_contr_dummy,prrp__prcd,prrp__prcd__noise,prrp__prcd__p_strong,prrp__prcd__noise__p_strong,pr_public_record,pr_no_contr_sig,prcd__pr_no_contr_sig,prrp__prcd__pr_no_contr_sig,prrp__prcd__p_strong__prncs,pr_group_contr,prcd__pr_group_contr
strongpun_noise,1,1,0,1,6,27,22,6,3,606,20,1,20,1,4,2,20,20,20,0,60,40,30,20,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,28,2,6,1,606,20,1,20,1,22,4,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
strongpun_noise,1,1,0,1,6,28,4,6,2,606,20,1,20,1,2,22,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,28,22,6,3,606,20,1,20,1,2,4,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,29,2,6,1,606,20,1,20,1,22,4,20,0,20,0,40,40,20,20,0,0,20,0,1,1,19,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,29,4,6,2,606,0,0,0,0,2,22,20,20,20,20,40,40,40,40,1,6,34,0,0,0,34,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,29,22,6,3,606,20,1,20,1,4,2,0,20,0,20,40,40,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,30,2,6,1,606,20,1,20,1,22,4,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,30,4,6,2,606,20,1,20,1,22,2,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,6,30,22,6,3,606,20,1,20,1,2,4,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,31,2,6,1,606,20,1,20,1,22,4,20,0,20,0,40,40,20,20,0,0,20,0,3,3,17,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,31,4,6,2,606,0,0,0,0,22,2,20,20,20,20,40,40,40,40,3,18,22,0,0,0,22,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,31,22,6,3,606,20,1,20,1,2,4,20,0,20,0,40,40,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,32,2,6,1,606,20,1,0,0,22,4,20,20,20,20,60,40,30,20,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,32,4,6,2,606,20,1,20,1,2,22,20,20,0,20,60,40,30,20,0,0,30,0,0,0,30,0,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,6,32,22,6,3,606,20,1,20,1,2,4,20,20,0,20,60,40,30,20,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,33,2,6,1,606,20,1,20,1,22,4,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
strongpun_noise,1,1,0,1,6,33,4,6,2,606,20,1,20,1,2,22,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,33,22,6,3,606,20,1,20,1,2,4,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,34,2,6,1,606,0,0,0,0,4,22,20,20,20,20,40,40,40,40,0,0,40,0,0,0,40,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,34,4,6,2,606,20,1,20,1,22,2,20,0,20,0,40,40,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,34,22,6,3,606,20,1,20,1,4,2,20,0,20,0,40,40,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,35,2,6,1,606,20,1,20,1,4,22,20,20,0,20,60,40,30,20,0,0,30,1,0,1,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,6,35,4,6,2,606,20,1,0,0,2,22,20,20,20,20,60,40,30,20,1,6,24,0,0,0,24,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,35,22,6,3,606,20,1,20,1,2,4,20,20,20,0,60,40,30,20,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,36,2,6,1,606,0,0,0,0,4,22,20,20,20,20,40,40,40,40,0,0,40,0,0,0,40,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,36,4,6,2,606,20,1,20,1,22,2,20,0,20,0,40,40,20,20,0,0,20,0,0,0,20,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
strongpun_noise,1,1,0,1,6,36,22,6,3,606,20,1,20,1,4,2,20,0,20,0,40,40,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,37,2,6,1,606,20,1,20,1,4,22,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,6,37,4,6,2,606,20,1,20,1,22,2,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,37,22,6,3,606,20,1,20,1,2,4,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,38,2,6,1,606,20,1,20,1,4,22,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,38,4,6,2,606,20,1,20,1,2,22,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,38,22,6,3,606,20,1,20,1,2,4,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,39,2,6,1,606,0,0,0,0,4,22,20,20,20,20,40,40,40,40,1,6,34,0,0,0,34,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,39,4,6,2,606,20,1,20,1,2,22,0,20,0,20,40,40,20,20,0,0,20,1,0,1,19,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,39,22,6,3,606,20,1,20,1,4,2,20,0,20,0,40,40,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,40,2,6,1,606,20,1,20,1,22,4,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,6,40,4,6,2,606,20,1,20,1,22,2,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,40,22,6,3,606,20,1,20,1,4,2,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,41,2,6,1,606,20,1,20,1,22,4,20,20,20,0,60,40,30,20,0,0,30,0,1,1,29,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,41,4,6,2,606,20,1,0,0,2,22,20,20,20,20,60,40,30,20,1,6,24,0,0,0,24,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,41,22,6,3,606,20,1,20,1,4,2,20,20,0,20,60,40,30,20,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,42,2,6,1,606,20,1,0,0,22,4,20,20,0,20,60,20,30,10,1,6,24,2,0,2,22,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,42,4,6,2,606,20,1,20,1,22,2,20,20,0,0,60,20,30,10,0,0,30,1,1,2,28,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
strongpun_noise,1,1,0,1,6,42,22,6,3,606,20,1,0,0,4,2,20,20,20,0,60,20,30,10,3,18,12,0,0,0,12,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,43,2,6,1,606,20,1,20,1,4,22,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,0.5
strongpun_noise,1,1,0,1,6,43,4,6,2,606,20,1,20,1,22,2,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,43,22,6,3,606,20,1,20,1,4,2,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,3,3,3,3,1,3,3,3,3,0,1,1,3,3,0.5,0.5
strongpun_noise,1,1,0,1,6,44,2,6,1,606,20,1,20,1,22,4,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,44,4,6,2,606,20,1,20,1,2,22,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,44,22,6,3,606,20,1,20,1,4,2,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,45,2,6,1,606,20,1,20,1,4,22,20,20,0,0,60,20,30,10,0,0,30,2,2,4,26,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,45,4,6,2,606,20,1,0,0,22,2,20,20,0,20,60,20,30,10,2,12,18,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,45,22,6,3,606,20,1,0,0,4,2,20,20,0,20,60,20,30,10,2,12,18,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,46,2,6,1,606,20,1,20,1,4,22,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,46,4,6,2,606,20,1,20,1,22,2,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,2,2,2,2,1,2,2,2,2,0,1,1,2,2,0.5,0.5
strongpun_noise,1,1,0,1,6,46,22,6,3,606,20,1,20,1,2,4,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,2,2,2,2,1,2,2,2,2,0,1,1,2,2,0.5,0.5
strongpun_noise,1,1,0,1,6,47,2,6,1,606,0,0,0,0,22,4,20,20,20,20,40,40,40,40,1,6,34,0,0,0,34,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,47,4,6,2,606,20,1,20,1,2,22,0,20,0,20,40,40,20,20,0,0,20,1,0,1,19,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,47,22,6,3,606,20,1,20,1,4,2,20,0,20,0,40,40,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,6,48,2,6,1,606,20,1,0,0,4,22,20,20,20,20,60,40,30,20,1,6,24,0,0,0,24,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,6,48,4,6,2,606,20,1,20,1,22,2,20,20,20,0,60,40,30,20,0,0,30,0,1,1,29,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,48,22,6,3,606,20,1,20,1,4,2,20,20,20,0,60,40,30,20,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,49,2,6,1,606,20,1,20,1,4,22,20,20,0,20,60,40,30,20,0,0,30,1,0,1,29,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
strongpun_noise,1,1,0,1,6,49,4,6,2,606,20,1,0,0,2,22,20,20,20,20,60,40,30,20,1,6,24,0,0,0,24,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,49,22,6,3,606,20,1,20,1,4,2,20,20,0,20,60,40,30,20,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,50,2,6,1,606,20,1,20,1,22,4,20,20,20,20,60,60,30,30,2,12,18,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,50,4,6,2,606,20,1,20,1,22,2,20,20,20,20,60,60,30,30,0,0,30,5,2,7,23,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
strongpun_noise,1,1,0,1,6,50,22,6,3,606,20,1,20,1,4,2,20,20,20,20,60,60,30,30,5,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,1,13,7,1,607,20,1,20,1,24,15,0,0,0,0,20,20,10,10,1,6,4,0,0,0,4,0,1,,,,,,,,,,,,,,,,
strongpun_noise,1,1,0,1,6,1,15,7,2,607,0,0,0,0,24,13,0,20,0,20,20,20,30,30,1,6,24,0,0,0,24,0,1,,,,,,,,,,,,,,,,
strongpun_noise,1,1,0,1,6,1,24,7,3,607,0,0,0,0,13,15,20,0,20,0,20,20,30,30,0,0,30,1,1,2,28,0,1,,,,,,,,,,,,,,,,
strongpun_noise,1,1,0,1,6,2,13,7,1,607,20,1,20,1,15,24,20,0,20,0,40,40,20,20,0,0,20,1,1,2,18,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,2,15,7,2,607,20,1,20,1,24,13,0,20,0,20,40,40,20,20,1,6,14,2,0,2,12,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,6,2,24,7,3,607,0,0,0,0,13,15,20,20,20,20,40,40,40,40,3,18,22,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,6,3,13,7,1,607,0,0,0,0,24,15,20,0,20,0,20,20,30,30,1,6,24,2,0,2,22,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,3,15,7,2,607,0,0,0,0,13,24,0,20,0,20,20,20,30,30,0,0,30,1,1,2,28,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,6,3,24,7,3,607,20,1,20,1,15,13,0,0,0,0,20,20,10,10,3,18,-8,0,0,0,-8,0,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,6,4,13,7,1,607,20,1,20,1,24,15,0,0,0,0,20,20,10,10,4,24,-14,0,0,0,-14,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,6,4,15,7,2,607,0,0,0,0,13,24,20,0,20,0,20,20,30,30,1,6,24,3,2,5,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,6,4,24,7,3,607,0,0,0,0,13,15,20,0,20,0,20,20,30,30,2,12,18,1,1,2,16,0,1,3,3,3,3,1,3,3,3,3,20,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,5,13,7,1,607,0,0,0,0,24,15,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,4,4,4,4,1,4,4,4,4,20,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,5,15,7,2,607,0,0,0,0,13,24,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,6,5,24,7,3,607,0,0,0,0,15,13,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,6,6,13,7,1,607,0,0,0,0,15,24,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,6,15,7,2,607,0,0,0,0,13,24,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,6,24,7,3,607,0,0,0,0,15,13,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,7,13,7,1,607,0,0,0,0,15,24,20,0,0,0,20,0,30,20,0,0,30,4,4,8,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,7,15,7,2,607,20,1,0,0,13,24,0,0,0,0,20,0,10,0,4,24,-14,0,0,0,-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,7,24,7,3,607,0,0,0,0,15,13,20,0,0,0,20,0,30,20,4,24,6,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,8,13,7,1,607,20,1,20,1,15,24,0,0,0,0,20,20,10,10,1,6,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,8,15,7,2,607,0,0,0,0,13,24,20,0,20,0,20,20,30,30,1,6,24,0,0,0,24,0,1,4,4,4,4,1,4,4,4,4,0,1,1,4,4,0,0
strongpun_noise,1,1,0,1,6,8,24,7,3,607,0,0,0,0,15,13,0,20,0,20,20,20,30,30,0,0,30,1,1,2,28,0,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,9,13,7,1,607,0,0,0,0,24,15,0,0,0,0,0,0,20,20,0,0,20,1,1,2,18,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,9,15,7,2,607,0,0,0,0,24,13,0,0,0,0,0,0,20,20,1,6,14,0,0,0,14,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,6,9,24,7,3,607,0,0,0,0,13,15,0,0,0,0,0,0,20,20,1,6,14,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,6,10,13,7,1,607,0,0,0,0,15,24,0,0,0,0,0,0,20,20,0,0,20,1,1,2,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,10,15,7,2,607,0,0,0,0,13,24,0,0,0,0,0,0,20,20,1,6,14,0,0,0,14,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,10,24,7,3,607,0,0,0,0,15,13,0,0,0,0,0,0,20,20,1,6,14,0,0,0,14,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,11,13,7,1,607,20,1,20,1,24,15,0,0,0,0,20,20,10,10,0,0,10,2,2,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,11,15,7,2,607,0,0,0,0,24,13,0,20,0,20,20,20,30,30,2,12,18,0,0,0,18,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,11,24,7,3,607,0,0,0,0,15,13,0,20,0,20,20,20,30,30,2,12,18,0,0,0,18,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,12,13,7,1,607,0,0,0,0,24,15,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,12,15,7,2,607,0,0,0,0,13,24,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,6,12,24,7,3,607,0,0,0,0,15,13,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,6,13,13,7,1,607,20,1,20,1,24,15,0,0,0,0,20,20,10,10,0,0,10,5,5,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,13,15,7,2,607,0,0,0,0,13,24,20,0,20,0,20,20,30,30,5,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,13,24,7,3,607,0,0,0,0,13,15,20,0,20,0,20,20,30,30,5,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,14,13,7,1,607,0,0,0,0,24,15,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,14,15,7,2,607,0,0,0,0,24,13,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,6,14,24,7,3,607,0,0,0,0,15,13,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,6,15,13,7,1,607,0,0,0,0,15,24,0,0,0,0,0,0,20,20,0,0,20,2,2,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,15,15,7,2,607,0,0,0,0,24,13,0,0,0,0,0,0,20,20,2,12,8,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,15,24,7,3,607,0,0,0,0,13,15,0,0,0,0,0,0,20,20,2,12,8,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,16,13,7,1,607,0,0,0,0,24,15,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,16,15,7,2,607,0,0,0,0,24,13,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,16,24,7,3,607,0,0,0,0,15,13,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,17,13,7,1,607,0,0,0,0,24,15,0,0,0,0,0,0,20,20,0,0,20,1,1,2,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,17,15,7,2,607,0,0,0,0,24,13,0,0,0,0,0,0,20,20,1,6,14,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,17,24,7,3,607,0,0,0,0,13,15,0,0,0,0,0,0,20,20,1,6,14,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,18,13,7,1,607,0,0,0,0,15,24,0,0,0,0,0,0,20,20,1,6,14,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,18,15,7,2,607,0,0,0,0,13,24,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,18,24,7,3,607,0,0,0,0,13,15,0,0,0,0,0,0,20,20,0,0,20,1,0,1,19,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,19,13,7,1,607,0,0,0,0,24,15,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,19,15,7,2,607,0,0,0,0,24,13,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,6,19,24,7,3,607,0,0,0,0,13,15,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
