"session","subject","treatment","team","subjectid","teamid","round","investment"
2,3,"message",3,"2_message_3","2_3","r8",100
2,3,"message",3,"2_message_3","2_3","r9",100
2,3,"mixed",1,"2_mixed_3","2_1","r1",25
2,3,"mixed",1,"2_mixed_3","2_1","r2",10
2,3,"mixed",1,"2_mixed_3","2_1","r3",15
2,3,"mixed",1,"2_mixed_3","2_1","r4",25
2,3,"mixed",1,"2_mixed_3","2_1","r5",40
2,3,"mixed",1,"2_mixed_3","2_1","r6",25
2,3,"mixed",1,"2_mixed_3","2_1","r7",0
2,3,"mixed",1,"2_mixed_3","2_1","r8",50
2,3,"mixed",1,"2_mixed_3","2_1","r9",30
2,3,"paycomm",3,"2_paycomm_3","2_3","r1",55
2,3,"paycomm",3,"2_paycomm_3","2_3","r2",66
2,3,"paycomm",3,"2_paycomm_3","2_3","r3",90
2,3,"paycomm",3,"2_paycomm_3","2_3","r4",35
2,3,"paycomm",3,"2_paycomm_3","2_3","r5",50
2,3,"paycomm",3,"2_paycomm_3","2_3","r6",2
2,3,"paycomm",3,"2_paycomm_3","2_3","r7",45
2,3,"paycomm",3,"2_paycomm_3","2_3","r8",60
2,3,"paycomm",3,"2_paycomm_3","2_3","r9",80
2,4,"individual",NA,"2_individual_4","2_individual_4","r1",35
2,4,"individual",NA,"2_individual_4","2_individual_4","r2",25
2,4,"individual",NA,"2_individual_4","2_individual_4","r3",15
2,4,"individual",NA,"2_individual_4","2_individual_4","r4",15
2,4,"individual",NA,"2_individual_4","2_individual_4","r5",0
2,4,"individual",NA,"2_individual_4","2_individual_4","r6",0
2,4,"individual",NA,"2_individual_4","2_individual_4","r7",20
2,4,"individual",NA,"2_individual_4","2_individual_4","r8",0
2,4,"individual",NA,"2_individual_4","2_individual_4","r9",0
2,4,"message",4,"2_message_4","2_4","r1",60
2,4,"message",4,"2_message_4","2_4","r2",100
2,4,"message",4,"2_message_4","2_4","r3",100
2,4,"message",4,"2_message_4","2_4","r4",100
2,4,"message",4,"2_message_4","2_4","r5",100
2,4,"message",4,"2_message_4","2_4","r6",90
2,4,"message",4,"2_message_4","2_4","r7",100
2,4,"message",4,"2_message_4","2_4","r8",100
2,4,"message",4,"2_message_4","2_4","r9",40
2,4,"mixed",2,"2_mixed_4","2_2","r1",60
2,4,"mixed",2,"2_mixed_4","2_2","r2",50
2,4,"mixed",2,"2_mixed_4","2_2","r3",80
2,4,"mixed",2,"2_mixed_4","2_2","r4",60
2,4,"mixed",2,"2_mixed_4","2_2","r5",60
2,4,"mixed",2,"2_mixed_4","2_2","r6",50
2,4,"mixed",2,"2_mixed_4","2_2","r7",40
2,4,"mixed",2,"2_mixed_4","2_2","r8",45
2,4,"mixed",2,"2_mixed_4","2_2","r9",40
2,4,"paycomm",4,"2_paycomm_4","2_4","r1",60
2,4,"paycomm",4,"2_paycomm_4","2_4","r2",0
2,4,"paycomm",4,"2_paycomm_4","2_4","r3",50
2,4,"paycomm",4,"2_paycomm_4","2_4","r4",50
2,4,"paycomm",4,"2_paycomm_4","2_4","r5",50
2,4,"paycomm",4,"2_paycomm_4","2_4","r6",100
2,4,"paycomm",4,"2_paycomm_4","2_4","r7",100
2,4,"paycomm",4,"2_paycomm_4","2_4","r8",50
2,4,"paycomm",4,"2_paycomm_4","2_4","r9",0
2,5,"individual",NA,"2_individual_5","2_individual_5","r1",100
2,5,"individual",NA,"2_individual_5","2_individual_5","r2",100
2,5,"individual",NA,"2_individual_5","2_individual_5","r3",50
2,5,"individual",NA,"2_individual_5","2_individual_5","r4",100
2,5,"individual",NA,"2_individual_5","2_individual_5","r5",0
2,5,"individual",NA,"2_individual_5","2_individual_5","r6",0
2,5,"individual",NA,"2_individual_5","2_individual_5","r7",0
2,5,"individual",NA,"2_individual_5","2_individual_5","r8",0
2,5,"individual",NA,"2_individual_5","2_individual_5","r9",0
2,5,"message",5,"2_message_5","2_5","r1",50
2,5,"message",5,"2_message_5","2_5","r2",100
2,5,"message",5,"2_message_5","2_5","r3",0
2,5,"message",5,"2_message_5","2_5","r4",70
2,5,"message",5,"2_message_5","2_5","r5",70
2,5,"message",5,"2_message_5","2_5","r6",70
2,5,"message",5,"2_message_5","2_5","r7",70
2,5,"message",5,"2_message_5","2_5","r8",0
2,5,"message",5,"2_message_5","2_5","r9",50
2,5,"mixed",2,"2_mixed_5","2_2","r1",15
2,5,"mixed",2,"2_mixed_5","2_2","r2",10
2,5,"mixed",2,"2_mixed_5","2_2","r3",20
2,5,"mixed",2,"2_mixed_5","2_2","r4",60
2,5,"mixed",2,"2_mixed_5","2_2","r5",60
2,5,"mixed",2,"2_mixed_5","2_2","r6",50
2,5,"mixed",2,"2_mixed_5","2_2","r7",25
2,5,"mixed",2,"2_mixed_5","2_2","r8",20
2,5,"mixed",2,"2_mixed_5","2_2","r9",50
2,5,"paycomm",5,"2_paycomm_5","2_5","r1",50
2,5,"paycomm",5,"2_paycomm_5","2_5","r2",40
2,5,"paycomm",5,"2_paycomm_5","2_5","r3",50
2,5,"paycomm",5,"2_paycomm_5","2_5","r4",80
2,5,"paycomm",5,"2_paycomm_5","2_5","r5",100
2,5,"paycomm",5,"2_paycomm_5","2_5","r6",50
2,5,"paycomm",5,"2_paycomm_5","2_5","r7",80
2,5,"paycomm",5,"2_paycomm_5","2_5","r8",40
2,5,"paycomm",5,"2_paycomm_5","2_5","r9",0
2,6,"individual",NA,"2_individual_6","2_individual_6","r1",20
2,6,"individual",NA,"2_individual_6","2_individual_6","r2",30
2,6,"individual",NA,"2_individual_6","2_individual_6","r3",30
2,6,"individual",NA,"2_individual_6","2_individual_6","r4",10
2,6,"individual",NA,"2_individual_6","2_individual_6","r5",10
2,6,"individual",NA,"2_individual_6","2_individual_6","r6",10
2,6,"individual",NA,"2_individual_6","2_individual_6","r7",20
2,6,"individual",NA,"2_individual_6","2_individual_6","r8",10
2,6,"individual",NA,"2_individual_6","2_individual_6","r9",30
2,6,"message",6,"2_message_6","2_6","r1",100
2,6,"message",6,"2_message_6","2_6","r2",100
2,6,"message",6,"2_message_6","2_6","r3",100
2,6,"message",6,"2_message_6","2_6","r4",80
2,6,"message",6,"2_message_6","2_6","r5",50
2,6,"message",6,"2_message_6","2_6","r6",100
2,6,"message",6,"2_message_6","2_6","r7",100
2,6,"message",6,"2_message_6","2_6","r8",100
2,6,"message",6,"2_message_6","2_6","r9",100
2,6,"mixed",2,"2_mixed_6","2_2","r1",100
2,6,"mixed",2,"2_mixed_6","2_2","r2",100
2,6,"mixed",2,"2_mixed_6","2_2","r3",100
2,6,"mixed",2,"2_mixed_6","2_2","r4",60
2,6,"mixed",2,"2_mixed_6","2_2","r5",60
2,6,"mixed",2,"2_mixed_6","2_2","r6",50
2,6,"mixed",2,"2_mixed_6","2_2","r7",100
2,6,"mixed",2,"2_mixed_6","2_2","r8",100
2,6,"mixed",2,"2_mixed_6","2_2","r9",100
2,6,"paycomm",6,"2_paycomm_6","2_6","r1",55
2,6,"paycomm",6,"2_paycomm_6","2_6","r2",55
2,6,"paycomm",6,"2_paycomm_6","2_6","r3",100
2,6,"paycomm",6,"2_paycomm_6","2_6","r4",50
2,6,"paycomm",6,"2_paycomm_6","2_6","r5",20
2,6,"paycomm",6,"2_paycomm_6","2_6","r6",10
2,6,"paycomm",6,"2_paycomm_6","2_6","r7",20
2,6,"paycomm",6,"2_paycomm_6","2_6","r8",0
2,6,"paycomm",6,"2_paycomm_6","2_6","r9",50
2,7,"individual",NA,"2_individual_7","2_individual_7","r1",10
2,7,"individual",NA,"2_individual_7","2_individual_7","r2",10
2,7,"individual",NA,"2_individual_7","2_individual_7","r3",20
2,7,"individual",NA,"2_individual_7","2_individual_7","r4",20
2,7,"individual",NA,"2_individual_7","2_individual_7","r5",20
2,7,"individual",NA,"2_individual_7","2_individual_7","r6",10
2,7,"individual",NA,"2_individual_7","2_individual_7","r7",25
2,7,"individual",NA,"2_individual_7","2_individual_7","r8",30
2,7,"individual",NA,"2_individual_7","2_individual_7","r9",30
2,7,"message",7,"2_message_7","2_7","r1",100
2,7,"message",7,"2_message_7","2_7","r2",100
2,7,"message",7,"2_message_7","2_7","r3",100
2,7,"message",7,"2_message_7","2_7","r4",100
2,7,"message",7,"2_message_7","2_7","r5",100
2,7,"message",7,"2_message_7","2_7","r6",100
2,7,"message",7,"2_message_7","2_7","r7",50
2,7,"message",7,"2_message_7","2_7","r8",50
2,7,"message",7,"2_message_7","2_7","r9",1
2,7,"mixed",3,"2_mixed_7","2_3","r1",20
2,7,"mixed",3,"2_mixed_7","2_3","r2",10
2,7,"mixed",3,"2_mixed_7","2_3","r3",10
2,7,"mixed",3,"2_mixed_7","2_3","r4",100
2,7,"mixed",3,"2_mixed_7","2_3","r5",100
2,7,"mixed",3,"2_mixed_7","2_3","r6",100
2,7,"mixed",3,"2_mixed_7","2_3","r7",100
2,7,"mixed",3,"2_mixed_7","2_3","r8",50
2,7,"mixed",3,"2_mixed_7","2_3","r9",20
2,7,"paycomm",7,"2_paycomm_7","2_7","r1",0
2,7,"paycomm",7,"2_paycomm_7","2_7","r2",0
2,7,"paycomm",7,"2_paycomm_7","2_7","r3",0
2,7,"paycomm",7,"2_paycomm_7","2_7","r4",50
2,7,"paycomm",7,"2_paycomm_7","2_7","r5",50
2,7,"paycomm",7,"2_paycomm_7","2_7","r6",50
2,7,"paycomm",7,"2_paycomm_7","2_7","r7",100
2,7,"paycomm",7,"2_paycomm_7","2_7","r8",100
2,7,"paycomm",7,"2_paycomm_7","2_7","r9",100
2,8,"individual",NA,"2_individual_8","2_individual_8","r1",50
2,8,"individual",NA,"2_individual_8","2_individual_8","r2",0
2,8,"individual",NA,"2_individual_8","2_individual_8","r3",0
2,8,"individual",NA,"2_individual_8","2_individual_8","r4",0
2,8,"individual",NA,"2_individual_8","2_individual_8","r5",100
2,8,"individual",NA,"2_individual_8","2_individual_8","r6",0
2,8,"individual",NA,"2_individual_8","2_individual_8","r7",0
2,8,"individual",NA,"2_individual_8","2_individual_8","r8",100
2,8,"individual",NA,"2_individual_8","2_individual_8","r9",100
2,8,"message",8,"2_message_8","2_8","r1",60
2,8,"message",8,"2_message_8","2_8","r2",80
2,8,"message",8,"2_message_8","2_8","r3",90
2,8,"message",8,"2_message_8","2_8","r4",100
2,8,"message",8,"2_message_8","2_8","r5",100
2,8,"message",8,"2_message_8","2_8","r6",10
2,8,"message",8,"2_message_8","2_8","r7",80
2,8,"message",8,"2_message_8","2_8","r8",50
2,8,"message",8,"2_message_8","2_8","r9",25
2,8,"mixed",3,"2_mixed_8","2_3","r1",100
2,8,"mixed",3,"2_mixed_8","2_3","r2",100
2,8,"mixed",3,"2_mixed_8","2_3","r3",100
2,8,"mixed",3,"2_mixed_8","2_3","r4",100
2,8,"mixed",3,"2_mixed_8","2_3","r5",100
2,8,"mixed",3,"2_mixed_8","2_3","r6",100
2,8,"mixed",3,"2_mixed_8","2_3","r7",100
2,8,"mixed",3,"2_mixed_8","2_3","r8",100
2,8,"mixed",3,"2_mixed_8","2_3","r9",50
2,8,"paycomm",8,"2_paycomm_8","2_8","r1",30
2,8,"paycomm",8,"2_paycomm_8","2_8","r2",70
2,8,"paycomm",8,"2_paycomm_8","2_8","r3",0
2,8,"paycomm",8,"2_paycomm_8","2_8","r4",60
2,8,"paycomm",8,"2_paycomm_8","2_8","r5",40
2,8,"paycomm",8,"2_paycomm_8","2_8","r6",55
2,8,"paycomm",8,"2_paycomm_8","2_8","r7",100
2,8,"paycomm",8,"2_paycomm_8","2_8","r8",100
2,8,"paycomm",8,"2_paycomm_8","2_8","r9",0
2,9,"individual",NA,"2_individual_9","2_individual_9","r1",40
2,9,"individual",NA,"2_individual_9","2_individual_9","r2",60
2,9,"individual",NA,"2_individual_9","2_individual_9","r3",60
2,9,"individual",NA,"2_individual_9","2_individual_9","r4",100
2,9,"individual",NA,"2_individual_9","2_individual_9","r5",50
2,9,"individual",NA,"2_individual_9","2_individual_9","r6",50
2,9,"individual",NA,"2_individual_9","2_individual_9","r7",60
2,9,"individual",NA,"2_individual_9","2_individual_9","r8",50
2,9,"individual",NA,"2_individual_9","2_individual_9","r9",100
2,9,"message",9,"2_message_9","2_9","r1",40
2,9,"message",9,"2_message_9","2_9","r2",40
2,9,"message",9,"2_message_9","2_9","r3",25
2,9,"message",9,"2_message_9","2_9","r4",50
2,9,"message",9,"2_message_9","2_9","r5",0
2,9,"message",9,"2_message_9","2_9","r6",0
2,9,"message",9,"2_message_9","2_9","r7",60
2,9,"message",9,"2_message_9","2_9","r8",60
2,9,"message",9,"2_message_9","2_9","r9",60
2,9,"mixed",3,"2_mixed_9","2_3","r1",40
2,9,"mixed",3,"2_mixed_9","2_3","r2",10
2,9,"mixed",3,"2_mixed_9","2_3","r3",10
2,9,"mixed",3,"2_mixed_9","2_3","r4",100
2,9,"mixed",3,"2_mixed_9","2_3","r5",100
2,9,"mixed",3,"2_mixed_9","2_3","r6",100
2,9,"mixed",3,"2_mixed_9","2_3","r7",100
2,9,"mixed",3,"2_mixed_9","2_3","r8",0
2,9,"mixed",3,"2_mixed_9","2_3","r9",0
2,9,"paycomm",9,"2_paycomm_9","2_9","r1",30
2,9,"paycomm",9,"2_paycomm_9","2_9","r2",0
2,9,"paycomm",9,"2_paycomm_9","2_9","r3",60
2,9,"paycomm",9,"2_paycomm_9","2_9","r4",25
2,9,"paycomm",9,"2_paycomm_9","2_9","r5",30
2,9,"paycomm",9,"2_paycomm_9","2_9","r6",25
2,9,"paycomm",9,"2_paycomm_9","2_9","r7",50
2,9,"paycomm",9,"2_paycomm_9","2_9","r8",20
2,9,"paycomm",9,"2_paycomm_9","2_9","r9",45
2,9,"teamtreat",1,"2_teamtreat_9","2_1","r1",100
2,9,"teamtreat",1,"2_teamtreat_9","2_1","r2",100
2,9,"teamtreat",1,"2_teamtreat_9","2_1","r3",100
2,9,"teamtreat",1,"2_teamtreat_9","2_1","r4",100
2,9,"teamtreat",1,"2_teamtreat_9","2_1","r5",100
2,9,"teamtreat",1,"2_teamtreat_9","2_1","r6",100
2,9,"teamtreat",1,"2_teamtreat_9","2_1","r7",100
2,9,"teamtreat",1,"2_teamtreat_9","2_1","r8",100
2,9,"teamtreat",1,"2_teamtreat_9","2_1","r9",100
2,10,"individual",NA,"2_individual_10","2_individual_10","r1",45
2,10,"individual",NA,"2_individual_10","2_individual_10","r2",55
2,10,"individual",NA,"2_individual_10","2_individual_10","r3",50
2,10,"individual",NA,"2_individual_10","2_individual_10","r4",60
2,10,"individual",NA,"2_individual_10","2_individual_10","r5",85
2,10,"individual",NA,"2_individual_10","2_individual_10","r6",99
2,10,"individual",NA,"2_individual_10","2_individual_10","r7",99
2,10,"individual",NA,"2_individual_10","2_individual_10","r8",90
2,10,"individual",NA,"2_individual_10","2_individual_10","r9",90
2,10,"message",1,"2_message_10","2_1","r1",40
2,10,"message",1,"2_message_10","2_1","r2",0
2,10,"message",1,"2_message_10","2_1","r3",50
2,10,"message",1,"2_message_10","2_1","r4",50
2,10,"message",1,"2_message_10","2_1","r5",50
2,10,"message",1,"2_message_10","2_1","r6",70
2,10,"message",1,"2_message_10","2_1","r7",50
2,10,"message",1,"2_message_10","2_1","r8",50
2,10,"message",1,"2_message_10","2_1","r9",50
2,10,"mixed",4,"2_mixed_10","2_4","r1",50
2,10,"mixed",4,"2_mixed_10","2_4","r2",40
2,10,"mixed",4,"2_mixed_10","2_4","r3",40
2,10,"mixed",4,"2_mixed_10","2_4","r4",100
2,10,"mixed",4,"2_mixed_10","2_4","r5",100
2,10,"mixed",4,"2_mixed_10","2_4","r6",0
2,10,"mixed",4,"2_mixed_10","2_4","r7",100
2,10,"mixed",4,"2_mixed_10","2_4","r8",100
2,10,"mixed",4,"2_mixed_10","2_4","r9",0
2,10,"paycomm",1,"2_paycomm_10","2_1","r1",20
2,10,"paycomm",1,"2_paycomm_10","2_1","r2",0
2,10,"paycomm",1,"2_paycomm_10","2_1","r3",0
2,10,"paycomm",1,"2_paycomm_10","2_1","r4",100
2,10,"paycomm",1,"2_paycomm_10","2_1","r5",100
2,10,"paycomm",1,"2_paycomm_10","2_1","r6",100
2,10,"paycomm",1,"2_paycomm_10","2_1","r7",100
2,10,"paycomm",1,"2_paycomm_10","2_1","r8",100
2,10,"paycomm",1,"2_paycomm_10","2_1","r9",100
2,10,"teamtreat",2,"2_teamtreat_10","2_2","r1",75
2,10,"teamtreat",2,"2_teamtreat_10","2_2","r2",66
2,10,"teamtreat",2,"2_teamtreat_10","2_2","r3",100
2,10,"teamtreat",2,"2_teamtreat_10","2_2","r4",100
2,10,"teamtreat",2,"2_teamtreat_10","2_2","r5",75
2,10,"teamtreat",2,"2_teamtreat_10","2_2","r6",100
2,10,"teamtreat",2,"2_teamtreat_10","2_2","r7",100
2,10,"teamtreat",2,"2_teamtreat_10","2_2","r8",50
2,10,"teamtreat",2,"2_teamtreat_10","2_2","r9",100
2,11,"individual",NA,"2_individual_11","2_individual_11","r1",50
2,11,"individual",NA,"2_individual_11","2_individual_11","r2",50
2,11,"individual",NA,"2_individual_11","2_individual_11","r3",100
2,11,"individual",NA,"2_individual_11","2_individual_11","r4",0
2,11,"individual",NA,"2_individual_11","2_individual_11","r5",0
2,11,"individual",NA,"2_individual_11","2_individual_11","r6",0
2,11,"individual",NA,"2_individual_11","2_individual_11","r7",0
2,11,"individual",NA,"2_individual_11","2_individual_11","r8",0
2,11,"individual",NA,"2_individual_11","2_individual_11","r9",0
2,11,"message",2,"2_message_11","2_2","r1",100
2,11,"message",2,"2_message_11","2_2","r2",50
2,11,"message",2,"2_message_11","2_2","r3",50
2,11,"message",2,"2_message_11","2_2","r4",40
2,11,"message",2,"2_message_11","2_2","r5",50
2,11,"message",2,"2_message_11","2_2","r6",60
2,11,"message",2,"2_message_11","2_2","r7",100
2,11,"message",2,"2_message_11","2_2","r8",0
2,11,"message",2,"2_message_11","2_2","r9",0
2,11,"mixed",4,"2_mixed_11","2_4","r1",100
2,11,"mixed",4,"2_mixed_11","2_4","r2",100
2,11,"mixed",4,"2_mixed_11","2_4","r3",100
2,11,"mixed",4,"2_mixed_11","2_4","r4",100
2,11,"mixed",4,"2_mixed_11","2_4","r5",100
2,11,"mixed",4,"2_mixed_11","2_4","r6",0
2,11,"mixed",4,"2_mixed_11","2_4","r7",100
2,11,"mixed",4,"2_mixed_11","2_4","r8",100
2,11,"mixed",4,"2_mixed_11","2_4","r9",100
2,11,"paycomm",2,"2_paycomm_11","2_2","r1",100
2,11,"paycomm",2,"2_paycomm_11","2_2","r2",100
2,11,"paycomm",2,"2_paycomm_11","2_2","r3",100
2,11,"paycomm",2,"2_paycomm_11","2_2","r4",40
2,11,"paycomm",2,"2_paycomm_11","2_2","r5",50
2,11,"paycomm",2,"2_paycomm_11","2_2","r6",30
2,11,"paycomm",2,"2_paycomm_11","2_2","r7",100
2,11,"paycomm",2,"2_paycomm_11","2_2","r8",100
2,11,"paycomm",2,"2_paycomm_11","2_2","r9",100
2,11,"teamtreat",3,"2_teamtreat_11","2_3","r1",100
2,11,"teamtreat",3,"2_teamtreat_11","2_3","r2",100
2,11,"teamtreat",3,"2_teamtreat_11","2_3","r3",100
2,11,"teamtreat",3,"2_teamtreat_11","2_3","r4",100
2,11,"teamtreat",3,"2_teamtreat_11","2_3","r5",100
2,11,"teamtreat",3,"2_teamtreat_11","2_3","r6",100
2,11,"teamtreat",3,"2_teamtreat_11","2_3","r7",100
2,11,"teamtreat",3,"2_teamtreat_11","2_3","r8",100
2,11,"teamtreat",3,"2_teamtreat_11","2_3","r9",100
2,12,"individual",NA,"2_individual_12","2_individual_12","r1",22
2,12,"individual",NA,"2_individual_12","2_individual_12","r2",33
2,12,"individual",NA,"2_individual_12","2_individual_12","r3",28
2,12,"individual",NA,"2_individual_12","2_individual_12","r4",50
2,12,"individual",NA,"2_individual_12","2_individual_12","r5",30
2,12,"individual",NA,"2_individual_12","2_individual_12","r6",37
2,12,"individual",NA,"2_individual_12","2_individual_12","r7",35
2,12,"individual",NA,"2_individual_12","2_individual_12","r8",30
2,12,"individual",NA,"2_individual_12","2_individual_12","r9",33
2,12,"message",3,"2_message_12","2_3","r1",100
2,12,"message",3,"2_message_12","2_3","r2",50
2,12,"message",3,"2_message_12","2_3","r3",50
2,12,"message",3,"2_message_12","2_3","r4",100
2,12,"message",3,"2_message_12","2_3","r5",20
2,12,"message",3,"2_message_12","2_3","r6",20
2,12,"message",3,"2_message_12","2_3","r7",100
2,12,"message",3,"2_message_12","2_3","r8",100
2,12,"message",3,"2_message_12","2_3","r9",100
2,12,"mixed",4,"2_mixed_12","2_4","r1",100
2,12,"mixed",4,"2_mixed_12","2_4","r2",100
2,12,"mixed",4,"2_mixed_12","2_4","r3",0
2,12,"mixed",4,"2_mixed_12","2_4","r4",100
2,12,"mixed",4,"2_mixed_12","2_4","r5",100
2,12,"mixed",4,"2_mixed_12","2_4","r6",0
2,12,"mixed",4,"2_mixed_12","2_4","r7",0
2,12,"mixed",4,"2_mixed_12","2_4","r8",0
2,12,"mixed",4,"2_mixed_12","2_4","r9",50
2,12,"paycomm",3,"2_paycomm_12","2_3","r1",55
2,12,"paycomm",3,"2_paycomm_12","2_3","r2",66
2,12,"paycomm",3,"2_paycomm_12","2_3","r3",90
2,12,"paycomm",3,"2_paycomm_12","2_3","r4",35
2,12,"paycomm",3,"2_paycomm_12","2_3","r5",50
2,12,"paycomm",3,"2_paycomm_12","2_3","r6",2
2,12,"paycomm",3,"2_paycomm_12","2_3","r7",45
2,12,"paycomm",3,"2_paycomm_12","2_3","r8",60
2,12,"paycomm",3,"2_paycomm_12","2_3","r9",80
2,12,"teamtreat",4,"2_teamtreat_12","2_4","r1",6
2,12,"teamtreat",4,"2_teamtreat_12","2_4","r2",12
2,12,"teamtreat",4,"2_teamtreat_12","2_4","r3",24
2,12,"teamtreat",4,"2_teamtreat_12","2_4","r4",6
2,12,"teamtreat",4,"2_teamtreat_12","2_4","r5",6
2,12,"teamtreat",4,"2_teamtreat_12","2_4","r6",12
2,12,"teamtreat",4,"2_teamtreat_12","2_4","r7",24
2,12,"teamtreat",4,"2_teamtreat_12","2_4","r8",48
2,12,"teamtreat",4,"2_teamtreat_12","2_4","r9",6
2,13,"individual",NA,"2_individual_13","2_individual_13","r1",60
2,13,"individual",NA,"2_individual_13","2_individual_13","r2",50
2,13,"individual",NA,"2_individual_13","2_individual_13","r3",20
2,13,"individual",NA,"2_individual_13","2_individual_13","r4",30
2,13,"individual",NA,"2_individual_13","2_individual_13","r5",40
2,13,"individual",NA,"2_individual_13","2_individual_13","r6",70
2,13,"individual",NA,"2_individual_13","2_individual_13","r7",100
2,13,"individual",NA,"2_individual_13","2_individual_13","r8",100
2,13,"individual",NA,"2_individual_13","2_individual_13","r9",100
2,13,"message",4,"2_message_13","2_4","r1",60
2,13,"message",4,"2_message_13","2_4","r2",100
2,13,"message",4,"2_message_13","2_4","r3",100
2,13,"message",4,"2_message_13","2_4","r4",100
2,13,"message",4,"2_message_13","2_4","r5",100
2,13,"message",4,"2_message_13","2_4","r6",90
2,13,"message",4,"2_message_13","2_4","r7",100
2,13,"message",4,"2_message_13","2_4","r8",100
2,13,"message",4,"2_message_13","2_4","r9",40
2,13,"mixed",5,"2_mixed_13","2_5","r1",40
2,13,"mixed",5,"2_mixed_13","2_5","r2",40
2,13,"mixed",5,"2_mixed_13","2_5","r3",40
2,13,"mixed",5,"2_mixed_13","2_5","r4",0
2,13,"mixed",5,"2_mixed_13","2_5","r5",0
2,13,"mixed",5,"2_mixed_13","2_5","r6",30
2,13,"mixed",5,"2_mixed_13","2_5","r7",0
2,13,"mixed",5,"2_mixed_13","2_5","r8",10
2,13,"mixed",5,"2_mixed_13","2_5","r9",20
2,13,"paycomm",4,"2_paycomm_13","2_4","r1",60
2,13,"paycomm",4,"2_paycomm_13","2_4","r2",0
2,13,"paycomm",4,"2_paycomm_13","2_4","r3",50
2,13,"paycomm",4,"2_paycomm_13","2_4","r4",50
2,13,"paycomm",4,"2_paycomm_13","2_4","r5",50
2,13,"paycomm",4,"2_paycomm_13","2_4","r6",100
2,13,"paycomm",4,"2_paycomm_13","2_4","r7",100
2,13,"paycomm",4,"2_paycomm_13","2_4","r8",50
2,13,"paycomm",4,"2_paycomm_13","2_4","r9",0
2,13,"teamtreat",5,"2_teamtreat_13","2_5","r1",50
2,13,"teamtreat",5,"2_teamtreat_13","2_5","r2",50
2,13,"teamtreat",5,"2_teamtreat_13","2_5","r3",50
2,13,"teamtreat",5,"2_teamtreat_13","2_5","r4",0
2,13,"teamtreat",5,"2_teamtreat_13","2_5","r5",50
2,13,"teamtreat",5,"2_teamtreat_13","2_5","r6",75
2,13,"teamtreat",5,"2_teamtreat_13","2_5","r7",60
2,13,"teamtreat",5,"2_teamtreat_13","2_5","r8",50
2,13,"teamtreat",5,"2_teamtreat_13","2_5","r9",80
2,14,"individual",NA,"2_individual_14","2_individual_14","r1",75
2,14,"individual",NA,"2_individual_14","2_individual_14","r2",25
2,14,"individual",NA,"2_individual_14","2_individual_14","r3",0
2,14,"individual",NA,"2_individual_14","2_individual_14","r4",50
2,14,"individual",NA,"2_individual_14","2_individual_14","r5",50
2,14,"individual",NA,"2_individual_14","2_individual_14","r6",25
2,14,"individual",NA,"2_individual_14","2_individual_14","r7",75
2,14,"individual",NA,"2_individual_14","2_individual_14","r8",0
2,14,"individual",NA,"2_individual_14","2_individual_14","r9",25
2,14,"message",5,"2_message_14","2_5","r1",50
2,14,"message",5,"2_message_14","2_5","r2",100
2,14,"message",5,"2_message_14","2_5","r3",0
2,14,"message",5,"2_message_14","2_5","r4",70
2,14,"message",5,"2_message_14","2_5","r5",70
2,14,"message",5,"2_message_14","2_5","r6",70
2,14,"message",5,"2_message_14","2_5","r7",70
2,14,"message",5,"2_message_14","2_5","r8",0
2,14,"message",5,"2_message_14","2_5","r9",50
2,14,"mixed",5,"2_mixed_14","2_5","r1",0
2,14,"mixed",5,"2_mixed_14","2_5","r2",0
2,14,"mixed",5,"2_mixed_14","2_5","r3",0
2,14,"mixed",5,"2_mixed_14","2_5","r4",0
2,14,"mixed",5,"2_mixed_14","2_5","r5",0
2,14,"mixed",5,"2_mixed_14","2_5","r6",30
2,14,"mixed",5,"2_mixed_14","2_5","r7",20
2,14,"mixed",5,"2_mixed_14","2_5","r8",25
2,14,"mixed",5,"2_mixed_14","2_5","r9",25
2,14,"paycomm",5,"2_paycomm_14","2_5","r1",50
2,14,"paycomm",5,"2_paycomm_14","2_5","r2",40
2,14,"paycomm",5,"2_paycomm_14","2_5","r3",50
2,14,"paycomm",5,"2_paycomm_14","2_5","r4",80
2,14,"paycomm",5,"2_paycomm_14","2_5","r5",100
2,14,"paycomm",5,"2_paycomm_14","2_5","r6",50
2,14,"paycomm",5,"2_paycomm_14","2_5","r7",80
2,14,"paycomm",5,"2_paycomm_14","2_5","r8",40
2,14,"paycomm",5,"2_paycomm_14","2_5","r9",0
2,14,"teamtreat",6,"2_teamtreat_14","2_6","r1",90
2,14,"teamtreat",6,"2_teamtreat_14","2_6","r2",90
2,14,"teamtreat",6,"2_teamtreat_14","2_6","r3",100
2,14,"teamtreat",6,"2_teamtreat_14","2_6","r4",100
2,14,"teamtreat",6,"2_teamtreat_14","2_6","r5",100
2,14,"teamtreat",6,"2_teamtreat_14","2_6","r6",100
2,14,"teamtreat",6,"2_teamtreat_14","2_6","r7",100
2,14,"teamtreat",6,"2_teamtreat_14","2_6","r8",100
2,14,"teamtreat",6,"2_teamtreat_14","2_6","r9",100
2,15,"individual",NA,"2_individual_15","2_individual_15","r1",20
2,15,"individual",NA,"2_individual_15","2_individual_15","r2",0
2,15,"individual",NA,"2_individual_15","2_individual_15","r3",0
